"0.tcp.au.ngrok.io","domain|ip"
"https://www.bing.com/fd/ls/l?IG=D0A4AE77805640C58EC0038CCA9181A2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D0A4AE77805640C58EC0038CCA9181A2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D0A4AE77805640C58EC0038CCA9181A2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D0A4AE77805640C58EC0038CCA9181A2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dpath.php%253Fsivu%253D%2520TISA%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":236650051,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D0A4AE77805640C58EC0038CCA9181A2&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D0A4AE77805640C58EC0038CCA9181A2&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":16,\"BC\":141,\"SE\":-1,\"TC\":-1,\"H\":250,\"BP\":266,\"CT\":2797,\"IL\":2},\"ad\":[-1,-1,234,234,1169,1294,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D16B32B8890F43CFB2BC95DD80A2F991&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D16B32B8890F43CFB2BC95DD80A2F991&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D16B32B8890F43CFB2BC95DD80A2F991&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D16B32B8890F43CFB2BC95DD80A2F991&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dgery.php%253Fthispage%253D%2520MAZU%2520loc%253A.au%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":238001747,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D16B32B8890F43CFB2BC95DD80A2F991&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D16B32B8890F43CFB2BC95DD80A2F991&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":16,\"BC\":172,\"SE\":-1,\"TC\":-1,\"H\":203,\"BP\":203,\"CT\":2469,\"IL\":2},\"ad\":[-1,-1,234,234,1169,1324,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D1A3380F50B24F2B95EF7C4B4AAA8324&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1A3380F50B24F2B95EF7C4B4AAA8324&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1A3380F50B24F2B95EF7C4B4AAA8324&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dnews.php%253Ft%253D%2520KUJU%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":262207315,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1A3380F50B24F2B95EF7C4B4AAA8324&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D1A3380F50B24F2B95EF7C4B4AAA8324&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":79,\"BC\":94,\"SE\":-1,\"TC\":-1,\"H\":125,\"BP\":141,\"CT\":2579,\"IL\":2},\"ad\":[-1,-1,234,234,1169,745,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D1D27F716A7A46D9A6B6A63CF5939F96&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/dXrxKR9Xsu9pRQ9SgB2wTtol3-g.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1D27F716A7A46D9A6B6A63CF5939F96&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1D27F716A7A46D9A6B6A63CF5939F96&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dgery.php%253Fshowpage%253D%2520HUPI%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":233487079,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1D27F716A7A46D9A6B6A63CF5939F96&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":31,\"BC\":31,\"SE\":-1,\"TC\":-1,\"H\":62,\"BP\":78,\"CT\":2687,\"IL\":2},\"ad\":[-1,-1,234,234,1169,498,0]}&P=SERP&DA=DUBE01","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"%27SVGElement%27%20is%20undefined\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dhome.php%253Floc%253D%2520HOJU%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":182607339,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"NoClickbackTriggerSupported\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&TYPE=Event.ClientInst&DATA=%5B%7B%22T%22%3A%22CI.DevLoc%22%2C%22TS%22%3A1654744125609%2C%22Name%22%3A%22getCurrentPosition_5%22%2C%22FID%22%3A%22AutoPrompt%22%7D%5D","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&TYPE=Event.ClientInst&DATA=%5B%7B%22T%22%3A%22CI.Init%22%2C%22TS%22%3A1654744125453%2C%22Name%22%3A%22Base%22%2C%22FID%22%3A%22CI%22%7D%2C%7B%22width%22%3A%22234%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1654744125453%2C%22Name%22%3A%22NOTP%22%2C%22FID%22%3A%22BRW%22%7D%2C%7B%22height%22%3A%22234%22%2C%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1654744125453%2C%22Name%22%3A%22S%22%2C%22FID%22%3A%22BRH%22%7D%2C%7B%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1654744125453%2C%22Name%22%3A%22undefinedN%22%2C%22FID%22%3A%22TPResize%22%7D%2C%7B%22T%22%3A%22CI.Info%22%2C%22TS%22%3A1654744125453%2C%22Name%22%3A%224%22%2C%22FID%22%3A%22DM%22%7D%2C%7B%22T%22%3A%22CI.BNP%22%2C%22TS%22%3A1654744125453%2C%22Name%22%3A%22bnp.notif.shown%22%2C%22FID%22%3A%2263246%22%7D%2C%7B%22T%22%3A%22CI.BNP%22%2C%22TS%22%3A1654744125468%2C%22Name%22%3A%22bnp.embed.ready%22%2C%22FID%22%3A%2263246%22%7D%2C%7B%22T%22%3A%22CI.DevLoc%22%2C%22TS%22%3A1654744125609%2C%22Name%22%3A%22PromptDevLoc%22%2C%22FID%22%3A%22AutoPrompt%22%7D%5D","url"
"https://www.bing.com/fd/ls/l?IG=D1EE247F8DC746B69C03784C95B56E8F&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":0,\"BC\":15,\"SE\":-1,\"TC\":-1,\"H\":109,\"BP\":125,\"CT\":156,\"IL\":2},\"ad\":[-1,-1,234,234,1169,1363,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D2134568940842D98D5EF2BABF880BB2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/dXrxKR9Xsu9pRQ9SgB2wTtol3-g.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2134568940842D98D5EF2BABF880BB2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2134568940842D98D5EF2BABF880BB2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2134568940842D98D5EF2BABF880BB2&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dstandard.php%253Fe%253D%2520DEXI%2520loc%253A.au%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":175021391,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2134568940842D98D5EF2BABF880BB2&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D2134568940842D98D5EF2BABF880BB2&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":32,\"BC\":328,\"SE\":-1,\"TC\":-1,\"H\":938,\"BP\":953,\"CT\":4000,\"IL\":3},\"ad\":[-1,-1,234,234,1169,2086,0]}&P=SERP&DA=DUBE01","url"
"https://www.bing.com/fd/ls/l?IG=D2F65ADA18CA453CA3F2EB836FF0D717&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2F65ADA18CA453CA3F2EB836FF0D717&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2F65ADA18CA453CA3F2EB836FF0D717&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2F65ADA18CA453CA3F2EB836FF0D717&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dmanual.php%253Fproduct%253D%2520XOJE%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":198467163,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D2F65ADA18CA453CA3F2EB836FF0D717&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D2F65ADA18CA453CA3F2EB836FF0D717&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":47,\"BC\":250,\"SE\":-1,\"TC\":-1,\"H\":281,\"BP\":281,\"CT\":2484,\"IL\":2},\"ad\":[-1,-1,234,234,1169,1364,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D4ECA046ABCD43048A3B4D79936731BA&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D4ECA046ABCD43048A3B4D79936731BA&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D4ECA046ABCD43048A3B4D79936731BA&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D4ECA046ABCD43048A3B4D79936731BA&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3D%252Ainc%252A.php%253Flink%253D%2520VUFU%2520loc%253A.au%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":267597139,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D4ECA046ABCD43048A3B4D79936731BA&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D4ECA046ABCD43048A3B4D79936731BA&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":15,\"BC\":125,\"SE\":-1,\"TC\":-1,\"H\":218,\"BP\":218,\"CT\":3171,\"IL\":2},\"ad\":[-1,-1,234,234,1169,1675,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"%27WireUp%27%20is%20null%20or%20not%20an%20object\",\"Meta\":\"https%3A//www.bing.com/rp/hc3NsIFYndwdEUaI2PZ8E59sr4k.gz.js\",\"Line\":2,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"%27WireUp%27%20is%20null%20or%20not%20an%20object\",\"Meta\":\"https%3A//www.bing.com/rp/sRJ__IqvyEAHXWNTL-C7_6LMtEE.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/dXrxKR9Xsu9pRQ9SgB2wTtol3-g.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dpage.php%253Fsection%253D%2520VAPU%2520loc%253A.au%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":202460543,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D63EB05EF0994B41AED0AE9ACA5B8641&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":16,\"BC\":188,\"SE\":-1,\"TC\":-1,\"H\":313,\"BP\":329,\"CT\":3188,\"IL\":3},\"ad\":[-1,-1,234,234,1169,2364,0]}&P=SERP&DA=DUBE01","url"
"https://www.bing.com/fd/ls/l?IG=D6A97C47A4154F1C8FB14361B73FF9BE&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D6A97C47A4154F1C8FB14361B73FF9BE&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D6A97C47A4154F1C8FB14361B73FF9BE&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D6A97C47A4154F1C8FB14361B73FF9BE&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dnote.php%253Feval%253D%2520QEYO%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":241276459,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D6A97C47A4154F1C8FB14361B73FF9BE&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"RenderDataNotAvailable\"}]","url"
"https://www.bing.com/fd/ls/l?IG=D6A97C47A4154F1C8FB14361B73FF9BE&Type=Event.CPT&DATA={\"pp\":{\"S\":\"L\",\"FC\":16,\"BC\":16,\"SE\":-1,\"TC\":-1,\"H\":94,\"BP\":94,\"CT\":2766,\"IL\":2},\"ad\":[-1,-1,234,234,1169,781,0]}&P=SERP&DA=DUB02","url"
"https://www.bing.com/fd/ls/l?IG=D838012866E44B81A4BC66FE277263C1&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"%27SVGElement%27%20is%20undefined\",\"Meta\":\"https%3A//www.bing.com/search%3Fq%3Dphotogallery.php%253Fid%253D%2520JUFE%2520loc%253A.uk%26form%3DQBLH%26sc%3D6-14%26qs%3Dn\",\"Line\":245948307,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D838012866E44B81A4BC66FE277263C1&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Exception%20thrown%20and%20not%20caught\",\"Meta\":\"https%3A//www.bing.com/rp/PrW5oJqy1JwYCoY2RiYcX74GLJg.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D838012866E44B81A4BC66FE277263C1&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Expected%20%27%3B%27\",\"Meta\":\"https%3A//www.bing.com/rp/55KhVwBVXs5EJ8TcJrrKbOxo1go.gz.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D838012866E44B81A4BC66FE277263C1&Type=Event.ClientInst&DATA=[{\"T\":\"CI.GetError\",\"FID\":\"CI\",\"Name\":\"JSGetError\",\"Text\":\"Object%20doesn%27t%20support%20this%20property%20or%20method\",\"Meta\":\"https%3A//www.bing.com/mouselog1.16.min.js\",\"Line\":1,\"Char\":%20undefined}]","url"
"https://www.bing.com/fd/ls/l?IG=D838012866E44B81A4BC66FE277263C1&Type=Event.ClientInst&DATA=[{\"T\":\"RPR.CB\",\"FID\":\"CI\",\"Name\":\"ClickbackLog\",\"Text\":\"NoClickbackTriggerSupported\"}]","url"
